黄山市	143.0	677.0	47342.6573427
滁州市	401.0	1305.0	32543.6408978
阜阳市	1070.0	1267.0	11841.1214953
宿州市	554.0	1235.0	22292.4187726
六安市	474.0	1016.0	21434.5991561
亳州市	504.0	942.0	18690.4761905
池州市	143.0	544.0	38041.958042
宣城市	259.0	1317.0	50849.4208494
巢湖市	78.07	213.0	27283.207378
桐城市	75.0	170.0	22666.6666667
天长市	62.0	381.0	61451.6129032
明光市	65.0	81.0	12461.5384615
潜山市	58.0	113.0	19482.7586207
厦门市	411.0	4791.0	116569.343066
福州市	743.0	7856.0	105733.512786
南平市	264.0	1626.0	61590.9090909
三明市	253.0	2332.0	92173.9130435
莆田市	287.0	2242.0	78118.466899
泉州市	865.0	7548.0	87260.1156069
漳州市	500.0	3125.0	62500.0
龙岩市	261.0	1895.0	72605.3639847
宁德市	287.0	1487.0	51811.8466899
福清市	135.0	859.0	63629.6296296
邵武市	30.3074	0	0.0
永安市	32.2236	0	0.0
石狮市	31.4945	287.0	91127.0221785
晋江市	203.0	1593.0019	78473.0
南安市	141.8451	0	0.0
龙海市	80.9643	0	0.0
漳平市	28.0	0	0.0
福安市	66.289	310.497676	46840.0
福鼎市	57.0	0	0.0
南昌市	537.0	5003.0	93165.735568
九江市	482.0	1902.0	39460.5809129
景德镇市	165.0	900.0	54545.4545455
鹰潭市	115.0	639.0	55565.2173913
新余市	116.0	1108.0	95517.2413793
萍乡市	190.0	1120.0	58947.3684211
赣州市	858.0	2207.0	25722.6107226
上饶市	671.0	1650.0	24590.1639344
抚州市	399.0	1105.0	27694.235589
宜春市	551.0	1621.0	29419.2377495
吉安市	489.0	1328.0	27157.4642127
瑞昌市	45.0	85.0	18888.8888889
共青城市	12.0	58.0	48333.3333333
庐山市	26.0	0	0.0
乐平市	92.0	265.0	28804.3478261
瑞金市	67.0	0	0.0
德兴市	31.0	0	0.0
丰城市	137.0	0	0.0
樟树市	53.0	0	0.0
高安市	83.0	0	0.0
井冈山市	15.0	17.0	11333.3333333
贵溪市	56.0	0	0.0
济南市	869.0	8862.0	101979.286536
青岛市	939.0	12001.0	127806.176784
聊城市	603.0	3152.0	52271.973466
德州市	574.0	3380.0	58885.0174216
东营市	211.0	3801.0	180142.180095
淄博市	470.0	5068.0	107829.787234
潍坊市	927.0	5860.0	63214.6709817
烟台市	701.0	7338.0	104679.029957
威海市	282.0	3512.0	124539.007092
日照市	300.0	2020.0	67333.3333333
临沂市	1031.0	3763.0	36498.5451018
枣庄市	391.0	2031.0	51943.7340153
济宁市	829.0	4013.0	48407.7201448
泰安市	560.0	3158.0	56392.8571429
莱芜市	135.0	665.0	49259.2592593
滨州市	385.0	2355.0	61168.8311688
菏泽市	850.0	2400.0	28235.2941176
胶州市	84.0	0	0.0
平度市	136.0	0	0.0
莱西市	75.0	0	0.0
临清市	71.0	0	0.0
乐陵市	64.0	0	0.0
禹城市	50.0	0	0.0
安丘市	95.0	0	0.0
昌邑市	58.0	297.0	51206.8965517
高密市	87.0	274.0	31494.2528736
青州市	90.0	0	0.0
诸城市	108.0	0	0.0
寿光市	108.0	0	0.0
栖霞市	66.0	0	0.0
海阳市	69.0	182.0	26376.8115942
龙口市	68.0	0	0.0
莱阳市	88.0	0	0.0
莱州市	88.0	0	0.0
蓬莱市	44.0	0	0.0
招远市	56.0	0	0.0
荣成市	67.078	699.0	104207.042547
乳山市	57.0	0	0.0
滕州市	171.0	728.0	42573.0994152
曲阜市	64.0	266.0	41562.5
邹城市	120.0	558.0	46500.0
新泰市	149.0	765.0	51342.2818792
肥城市	99.2	808.0	81451.6129032
郑州市	1013.0	10143.0	100128.331688
开封市	454.0	1934.0	42599.1189427
洛阳市	674.0	4640.0	68842.7299703
平顶山市	496.0	1686.0	33991.9354839
安阳市	511.0	2268.0	44383.5616438
鹤壁市	160.0	715.0	44687.5
新乡市	572.0	1975.0	34527.972028
焦作市	353.0	1926.0	54560.9065156
濮阳市	395.0	1620.0	41012.6582278
许昌市	441.0	2642.0	59909.2970522
漯河市	262.0	992.0	37862.5954198
三门峡市	224.0	1251.0	55848.2142857
南阳市	1002.0	2866.0	28602.7944112
商丘市	915.0	1812.0	19803.2786885
周口市	880.0	2089.0	23738.6363636
驻马店市	695.0	1807.0	26000.0
信阳市	640.0	1879.0	29359.375
新郑市	62.0	600.0	96774.1935484
偃师市	61.0	354.0	58032.7868852
孟州市	36.7113	0	0.0
沁阳市	44.7701	0	0.0
林州市	100.0	0	0.0
项城市	121.0	315.0	26033.0578512
汝州市	93.6	0	0.0
济源市	73.0	533.0	73013.6986301
武汉市	1089.0	13410.0	123140.495868
十堰市	338.0	1300.0	38461.5384615
襄阳市	561.0	3382.0	60285.2049911
荆门市	289.0	1388.0	48027.6816609
孝感市	487.0	1457.0	29917.8644764
黄冈市	629.0	1589.0	25262.3211447
鄂州市	107.0	906.0	84672.8971963
黄石市	245.0	1228.0	50122.4489796
咸宁市	250.0	1030.0	41200.0
荆州市	570.0	1726.0	30280.7017544
宜昌市	411.0	3709.0	90243.3090024
随州市	221.0	852.0	38552.0361991
钟祥市	109.0	505.0	46330.2752294
京山市	63.0	0	0.0
汉川市	112.8365	0	0.0
广水市	89.0	106.0	11910.1123596
麻城市	126.0	0	0.0
武穴市	76.0	0	0.0
大冶市	92.0	0	0.0
赤壁市	52.0	0	0.0
石首市	63.0	0	0.0
松滋市	76.0	0	0.0
宜都市	39.0	550.0	141025.641026
枝江市	50.0	430.0	86000.0
当阳市	48.0	474.0	98750.0
利川市	94.0	107.0	11382.9787234
天门市	173.0	471.0	27225.433526
长沙市	791.0	10535.0	133185.840708
衡阳市	733.0	2601.0	35484.3110505
张家界市	152.0	447.0	29407.8947368
常德市	584.0	2709.0	46386.9863014
益阳市	441.0	1354.0	30702.9478458
岳阳市	573.0	3258.0	56858.6387435
株洲市	400.0	2335.0	58375.0
湘潭市	282.0	2056.0	72907.8014184
郴州市	473.0	2012.0	42536.9978858
永州市	542.0	1418.0	26162.3616236
邵阳市	726.0	1387.0	19104.6831956
怀化市	523.0	1513.0	28929.2543021
娄底市	387.0	1291.0	33359.1731266
耒阳市	117.0	389.0	33247.8632479
常宁市	101.0	0	0.0
津市市	28.0	150.0	53571.4285714
汨罗市	73.0	0	0.0
醴陵市	105.0	400.0	38095.2380952
湘乡市	89.0	77.0	8651.68539326
韶山市	12.0	86.0	71666.6666667
资兴市	33.0	298.0	90303.030303
武冈市	73.0	0	0.0
洪江市	50.0	0	0.0
冷水江市	37.0	0	0.0
涟源市	108.0	0	0.0
吉首市	31.0	0	0.0
宁乡市	136.8117	954.90462249	69797.0
广州市	1490.0	22859.0	153416.107383
深圳市	1302.0	24221.0	186029.185868
清远市	383.0	1565.0	40861.618799
韶关市	293.0	1343.0	45836.1774744
河源市	307.0	1006.0	32768.7296417
梅州市	434.0	1110.0	25576.0368664
潮州市	264.0	1067.0	40416.6666667
汕头市	555.0	2512.0	45261.2612613
揭阳市	605.0	2152.0	35570.2479339
汕尾市	302.0	920.0	30463.5761589
惠州市	477.0	3830.0	80293.5010482
东莞市	825.0	7582.0	91903.030303
珠海市	189.0	2914.0	154179.89418
中山市	326.0	3632.0	111411.042945
江门市	451.0	2900.0	64301.5521064
佛山市	743.0	8767.0	117994.61642
肇庆市	405.0	2201.0	54345.6790123
云浮市	246.0	849.0	34512.195122
阳江市	251.0	1350.0	53784.8605578
茂名市	608.0	3092.0	50855.2631579
湛江市	724.0	3008.0	41546.961326
英德市	104.0	0	0.0
连州市	38.0	137.0	36052.6315789
乐昌市	52.0	0	0.0
南雄市	48.0	144.0	30000.0
兴宁市	114.0	138.0	12105.2631579
普宁市	247.0	694.0	28097.1659919
陆丰市	135.0	176.0	13037.037037
恩平市	50.0	198.0	39600.0
台山市	2017.0	2017.0	10000.0
开平市	68.0	0	0.0
鹤山市	36.0	0	0.0
四会市	42.0	0	0.0
罗定市	130.0659	0	0.0
阳春市	105.0	0	0.0
化州市	160.0	0	0.0
信宜市	139.0	0	0.0
高州市	136.0	0	0.0
吴川市	101.0	0	0.0
廉江市	151.0	0	0.0
雷州市	170.0	0	0.0
南宁市	756.0	4118.0	54470.8994709
桂林市	496.0	1942.0	39153.2258065
柳州市	404.0	3053.0	75569.3069307
梧州市	299.0	1078.0	36053.5117057
贵港市	429.0	865.0	20163.1701632
玉林市	581.0	1699.0	29242.6850258
钦州市	320.0	944.0	29500.0
北海市	162.0	892.0	55061.7283951
防城港市	91.0	620.0	68131.8681319
崇左市	205.0	682.0	33268.2926829
百色市	359.0	980.0	27298.0501393
河池市	347.0	618.0	17809.7982709
来宾市	218.0	557.0	25550.4587156
贺州市	202.0	468.0	23168.3168317
岑溪市	94.0	0	0.0
桂平市	358.0	322.0	8994.41340782
靖西市	65.0	103.0	15846.1538462
海口市	222.0	1161.0	52297.2972973
三亚市	74.0	529.0	71486.4864865
三沙市	25.0	0	0.0
儋州市	97.0	443.0	45670.1030928
文昌市	55.8	0	0.0
琼海市	48.3217	0	0.0
万宁市	54.5597	134.0	24560.2523474
东方市	43.0	0	0.0
五指山市	11.01	0	0.0
成都市	1633.0	15342.0	93949.7856705
广元市	263.0	732.0	27832.6996198
绵阳市	477.0	2074.0	43480.0838574
德阳市	351.0	1605.0	45726.4957265
南充市	636.0	1516.0	23836.4779874
广安市	324.0	1005.0	31018.5185185
遂宁市	329.0	915.0	27811.550152
内江市	374.0	1411.0	37727.2727273
乐山市	326.0	1301.0	39907.9754601
自贡市	292.0	1406.0	48150.6849315
泸州市	431.0	1596.0	37030.162413
宜宾市	455.0	2026.0	44527.4725275
攀枝花市	123.0	925.0	75203.2520325
巴中市	332.0	645.0	19427.7108434
达州市	559.0	1350.0	24150.2683363
资阳市	251.0	869.0	34621.5139442
眉山市	300.0	1029.0	34300.0
雅安市	154.0	646.0	41948.0519481
崇州市	66.0	226.0	34242.4242424
邛崃市	64.0	0	0.0
都江堰市	71.0	275.0	38732.3943662
彭州市	80.6234	235.0	29147.86526
江油市	76.0	428.0	56315.7894737
绵竹市	50.0	212.0	42400.0
阆中市	72.8935	0	0.0
万源市	55.0	25.0	4545.45454545
简阳市	104.59	0	0.0
康定市	13.4063	0	0.0
马尔康市	5.5388	0	0.0
隆昌市	79.0	0	0.0
贵阳市	462.0	3157.0	68333.3333333
六盘水市	288.0	1201.0	41701.3888889
遵义市	800.0	3000.0	37500.0
安顺市	231.0	800.0	34632.034632
毕节市	660.0	1461.0	22136.3636364
铜仁市	312.0	770.0	24679.4871795
清镇市	50.0	0	0.0
赤水市	24.48	110.0	44934.6405229
仁怀市	67.9624	0	0.0
凯里市	65.0	148.0	22769.2307692
都匀市	50.0	0	0.0
兴义市	83.0	0	0.0
福泉市	28.0	0	0.0
盘州市	118.0	0	0.0
兴仁市	41.7919	0	0.0
昆明市	667.0	3968.0	59490.2548726
曲靖市	604.0	1630.0	26986.7549669
玉溪市	236.0	1244.0	52711.8644068
丽江市	128.0	289.0	22578.125
昭通市	543.0	708.0	13038.6740331
普洱市	260.0	514.0	19769.2307692
临沧市	250.0	502.0	20080.0
保山市	258.0	551.0	21356.5891473
安宁市	35.0	318.0	90857.1428571
宣威市	129.0	0	0.0
芒市	39.0	0	0.0
瑞丽市	14.0	0	0.0
楚雄市	51.0	220.0	43137.254902
个旧市	45.0	0	0.0
开远市	32.0	124.0	38750.0
蒙自市	33.0	0	0.0
弥勒市	527.0	0	0.0
景洪市	37.0	0	0.0
文山市	48.1505	0	0.0
香格里拉市	17.0	0	0.0
腾冲市	66.0	0	0.0
西安市	1200.0	8350.0	69583.3333333
延安市	223.0	1198.0	53721.9730942
铜川市	84.0	307.0	36547.6190476
渭南市	535.0	1767.0	33028.0373832
咸阳市	497.0	2152.0	43299.7987928
宝鸡市	377.0	2265.0	60079.5755968
汉中市	343.0	1156.0	33702.6239067
榆林市	340.0	2491.0	73264.7058824
商洛市	235.0	618.0	26297.8723404
安康市	265.0	755.0	28490.5660377
韩城市	39.1164	0	0.0
华阴市	25.8113	0	0.0
兴平市	61.13	0	0.0
彬州市	35.5	0	0.0
神木市	46.0	0	0.0
兰州市	370.0	2095.0	56621.6216216
嘉峪关市	24.0	190.0	79166.6666667
金昌市	47.0	224.0	47659.5744681
白银市	170.0	434.0	25529.4117647
天水市	331.0	553.0	16706.9486405
酒泉市	111.0	544.0	49009.009009
张掖市	121.0	373.0	30826.446281
武威市	181.0	416.0	22983.4254144
庆阳市	223.0	609.0	27309.4170404
平凉市	209.0	347.0	16602.8708134
